,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,DePaul ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brooke Schulte,37,8,16,.500,8,15,.533,0,1,.000,0,0,,1,6,7,2,1,0,2,3,16
1,Jessica January,36,7,19,.368,3,11,.273,4,8,.500,0,2,.000,1,3,4,9,1,0,1,4,18
2,Laura Prochaska,22,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0
3,Amarah Coleman,21,2,6,.333,1,2,.500,1,4,.250,3,3,1.000,2,0,2,1,0,0,1,2,8
4,Jacqui Grant,12,1,5,.200,0,1,.000,1,4,.250,0,0,,0,1,1,0,0,0,0,5,3
6,Kelly Campbell,24,1,2,.500,1,1,1.000,0,1,.000,3,3,1.000,0,1,1,0,1,0,0,5,5
7,Tanita Allen,23,5,11,.455,3,4,.750,2,7,.286,1,1,1.000,2,2,4,2,0,1,2,5,13
8,Chante Stonewall,23,3,6,.500,1,2,.500,2,4,.500,0,2,.000,3,3,6,0,0,1,3,3,8
9,Claire McMahon,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Meri Bennett-Swanson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,27,66,.409,17,37,.459,10,29,.345,7,11,.636,9,16,25,15,3,2,10,28,71
