,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Bethune-Cookman,70.9,0.342,17.7,22.5,0.15,70.4
1,Notre Dame,70.9,0.583,12.9,46.7,0.227,129.6
