,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Michigan State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jenna Allen,28,5,12,.417,5,10,.500,0,2,.000,2,3,.667,0,5,5,1,0,2,3,3,12
1,Shay Colley,28,2,15,.133,2,11,.182,0,4,.000,1,2,.500,2,2,4,8,1,0,1,2,5
2,Taryn McCutcheon,27,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,3,0,0,3,2,0
3,Nia Clouden,26,2,7,.286,0,4,.000,2,3,.667,2,4,.500,0,3,3,1,1,0,2,0,8
4,Victoria Gaines,10,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,2,0,0,1,3,0
6,Sidney Cooks,31,8,12,.667,7,11,.636,1,1,1.000,0,0,,4,8,12,0,0,1,0,2,17
7,Nia Hollie,15,1,2,.500,1,2,.500,0,0,,1,2,.500,2,2,4,0,1,1,1,1,3
8,Kayla Belles-Lee,13,5,9,.556,5,9,.556,0,0,,0,0,,1,1,2,0,1,0,0,0,10
9,Tory Ozment,11,2,3,.667,0,0,,2,3,.667,2,2,1.000,0,1,1,1,1,0,2,1,8
10,Mardrekia Cook,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,2,0
11,Claire Hendrickson,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,1,0,1,0,0
12,Laurel Jacqmain,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
13,School Totals,199,25,67,.373,20,48,.417,5,19,.263,8,13,.615,9,25,34,18,6,4,16,16,63
