,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Hailey Van Lith,40,.409,.409,.273,.000,5.7,26.9,14.8,13.0,4.2,0.0,26.7,18.5,77,102,
1,Kianna Smith,39,.389,.389,.111,.000,2.9,15.8,8.4,5.2,0.0,0.0,14.3,26.6,79,114,
2,Olivia Cochran,35,.563,.545,.000,.273,13.1,0.0,7.5,0.0,4.8,2.9,0.0,17.4,133,106,
3,Emily Engstler,32,.476,.471,.059,.235,10.7,28.8,18.4,7.4,7.1,3.1,17.6,35.1,91,93,
4,Chelsie Hall,20,.333,.333,.333,.000,0.0,7.7,3.3,0.0,5.7,0.0,50.0,14.8,34,104,
6,Mykasa Robinson,18,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,3.1,0.0,50.0,5.5,91,112,
7,Payton Verhulst,8,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0,117,
8,Liz Dixon,5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,119,
9,Ahlana Smith,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,0,119,
10,Merissah Russell,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,119,
11,Norika Konno,1,,,,,100.0,0.0,65.6,0.0,0.0,0.0,,0.0,201,119,
12,Ramani Parker,0,,,,,,,,,,,,,,,
13,School Totals,200,.445,.437,.127,.111,31.4,69.2,47.5,18.5,18.3,5.0,18.4,100.0,83.1,101.4,
