,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kansas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Carolyn Davis,39,11,17,.647,11,17,.647,0,0,,3,3,1.000,3,1,4,0,1,0,0,2,25
1,Angel Goodrich,39,3,11,.273,3,8,.375,0,3,.000,1,2,.500,1,3,4,13,1,0,6,0,7
2,Monica Engelman,32,4,16,.250,3,14,.214,1,2,.500,1,1,1.000,1,0,1,3,0,1,1,3,10
3,Chelsea Gardner,30,4,6,.667,4,6,.667,0,0,,0,0,,1,5,6,0,1,0,0,2,8
4,Markisha Hawkins,21,1,6,.167,1,5,.200,0,1,.000,0,0,,1,3,4,0,0,1,0,2,2
6,Charlicia Cece Harper,16,2,7,.286,2,4,.500,0,3,.000,0,0,,3,0,3,0,1,0,3,1,4
7,Asia Boyd,11,1,4,.250,0,3,.000,1,1,1.000,4,4,1.000,1,3,4,0,0,0,0,1,7
8,Catherine (Bunny) Williams,11,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,0,0
9,Lamaria Cole,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,School Totals,200,26,67,.388,24,57,.421,2,10,.200,9,10,.900,11,15,26,16,5,3,11,11,63
