,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Green Bay ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Adrian Ritchie,39,5,12,.417,3,6,.500,2,6,.333,3,3,1.000,0,6,6,1,1,0,2,0,15
1,Julie Wojta,38,6,11,.545,5,8,.625,1,3,.333,1,2,.500,1,4,5,4,6,1,2,3,14
2,Sarah Eichler,35,5,13,.385,1,3,.333,4,10,.400,2,4,.500,0,0,0,5,3,0,4,4,16
3,Lydia Bauer,31,5,13,.385,1,6,.167,4,7,.571,2,2,1.000,1,1,2,2,2,1,0,4,16
4,Megan Lukan,31,0,3,.000,0,1,.000,0,2,.000,2,2,1.000,3,2,5,3,4,0,2,4,2
6,Stephanie Sension,13,4,4,1.000,4,4,1.000,0,0,,0,0,,1,0,1,1,1,0,2,2,8
7,Hannah Quilling,9,0,0,,0,0,,0,0,,0,0,,0,2,2,1,2,0,0,3,0
8,Jenny Gilbertson,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0
9,Breannah Ranger,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Sam Zastrow,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,25,57,.439,14,28,.500,11,29,.379,10,13,.769,6,15,21,17,20,2,12,20,71
