,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sydney Wiese,38,.292,.214,.714,.214,0.0,10.8,6.2,12.5,0.0,0.0,28.1,27.1,50,99,
1,Gabriella Hanson,37,.508,.417,.500,1.000,0.0,8.3,4.8,12.1,1.5,1.8,31.6,16.5,78,95,
2,Breanna Brown,32,.447,.375,.000,.250,8.6,19.2,14.7,0.0,1.7,8.2,36.0,21.0,62,85,
3,Marie Gulich,24,.286,.286,.000,.000,11.5,17.1,14.7,20.0,0.0,8.2,12.5,16.1,70,90,
4,Mikayla Pivec,21,.503,.429,.143,.286,13.1,24.4,19.6,13.3,2.6,0.0,20.2,22.8,91,87,
6,Kolbie Orum,24,.750,.750,.000,.000,5.7,25.6,17.2,16.7,2.3,0.0,33.3,24.2,91,88,
7,Katie McWilliams,20,.375,.375,.750,.000,0.0,0.0,0.0,33.3,0.0,0.0,0.0,9.7,103,103,
8,Kat Tudor,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0,103,
9,Taylor Kalmer,0,,,,,,,,,,,,,,,
10,Maddie Washington,0,,,,,,,,,,,,,,,
11,School Totals,200,.433,.382,.309,.236,24.1,71.8,51.5,55.0,5.4,13.1,26.5,100.0,71.6,89.2,
