,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisville ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Samantha Logic,39,.483,.545,.091,.273,0.0,23.3,8.4,24.0,6.9,0.0,42.2,25.8,58,103,
1,Ally Disterhoft,35,.563,.500,.100,.700,14.7,15.6,15.0,0.0,0.0,3.8,7.1,19.0,121,119,
2,Melissa Dixon,34,.251,.167,.889,.222,0.0,5.3,1.9,13.2,1.6,0.0,0.0,13.7,70,119,
3,Theairra Taylor,31,.418,.364,.273,.182,6.6,11.7,8.5,9.3,1.7,0.0,29.6,25.7,67,117,
4,Bethany Doolitte,28,.413,.333,.000,.444,3.7,13.0,7.0,9.7,0.0,4.8,15.7,21.5,82,118,
6,Claire Till,18,.000,.000,.500,.000,17.1,10.1,14.6,0.0,0.0,0.0,20.0,13.1,24,122,
7,Kali Peschel,12,.513,.000,1.000,2.000,0.0,45.5,16.4,0.0,0.0,0.0,34.7,11.3,76,116,
8,Alexa Kastanek,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0,123,
9,Kathryn Reynolds,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,123,
10,School Totals,200,.398,.342,.281,.351,28.2,77.3,45.9,36.8,9.5,6.7,22.2,100.0,71.6,112.2,
