,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Samantha Logic,39,6,11,.545,6,10,.600,0,1,.000,0,3,.000,0,5,5,3,5,0,9,4,12
1,Ally Disterhoft,35,5,10,.500,5,9,.556,0,1,.000,5,7,.714,5,3,8,0,0,1,1,5,15
2,Melissa Dixon,34,1,9,.111,0,1,.000,1,8,.125,2,2,1.000,0,1,1,2,1,0,0,3,5
3,Theairra Taylor,31,4,11,.364,4,8,.500,0,3,.000,2,2,1.000,2,2,4,1,1,0,5,1,10
4,Bethany Doolitte,28,3,9,.333,3,9,.333,0,0,,3,4,.750,1,2,3,1,0,1,2,5,9
6,Claire Till,18,0,4,.000,0,2,.000,0,2,.000,0,0,,3,1,4,0,0,0,1,4,0
7,Kali Peschel,12,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,3,3,0,0,0,1,1,2
8,Alexa Kastanek,2,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Kathryn Reynolds,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,19,57,.333,18,41,.439,1,16,.063,14,20,.700,11,17,28,7,7,2,19,23,53
