,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Marina Mabrey,40,.833,.833,.733,.000,0.0,0.0,0.0,32.1,4.0,0.0,16.7,22.1,146,117,
1,Jessica Shepard,38,.466,.462,.000,.154,7.8,22.2,16.2,10.3,1.4,3.8,6.7,19.2,110,111,
2,Arike Ogunbowale,37,.542,.500,.217,.174,8.0,11.4,10.0,20.6,0.0,0.0,3.9,34.2,127,120,
3,Jackie Young,37,.538,.538,.154,.154,12.0,14.2,13.3,18.4,0.0,0.0,0.0,18.4,139,119,
4,Kathryn Westbeld,32,.667,.667,.000,.000,9.3,13.2,11.5,10.9,1.7,0.0,25.0,6.1,137,115,
6,Danielle Patterson,8,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,8.9,33.3,18.4,100,121,
7,Kristina Nelson,8,1.000,1.000,.000,.000,0.0,39.5,23.1,15.6,0.0,0.0,50.0,12.3,98,104,
8,School Totals,200,.610,.600,.257,.114,33.3,63.2,50.8,70.3,6.7,5.4,9.8,100.0,120.0,112.0,
