,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Notre Dame ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Chennedy Carter,40,.497,.460,.280,.520,2.6,3.7,3.1,30.4,0.0,0.0,11.5,38.7,109,133,
1,Danni Williams,40,.600,.600,.800,.000,0.0,11.1,4.6,12.9,0.0,0.0,0.0,5.6,156,131,
2,Khaalia Hillsman,38,.523,.545,.000,.273,8.3,11.7,9.7,11.8,0.0,6.1,7.5,15.6,119,127,
3,Jasmine Lumpkin,38,.506,.500,.000,.667,5.5,11.7,8.1,7.1,0.0,2.0,20.5,11.4,100,129,
4,Anriel Howard,30,.619,.619,.143,.000,28.1,29.6,28.7,7.8,3.6,2.6,8.7,34.1,129,116,
6,Kayla Wells,9,.000,.000,.500,.000,0.0,32.9,13.7,0.0,6.0,8.5,33.3,14.8,0,105,
7,Jada Walton,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,134,
8,Caylinne Martin,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0,134,
9,Lulu McKinney,0,,,,,,,,,,,,,,,
10,School Totals,200,.522,.514,.211,.282,36.8,66.7,49.2,51.5,4.0,11.5,11.0,100.0,112.0,120.0,
