,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chennedy Carter,40,10,25,.400,7,18,.389,3,7,.429,8,13,.615,1,1,2,7,0,0,4,3,31
1,Danni Williams,40,2,5,.400,0,1,.000,2,4,.500,0,0,,0,3,3,4,0,0,0,2,6
2,Khaalia Hillsman,38,6,11,.545,6,11,.545,0,0,,1,3,.333,3,3,6,3,0,3,1,1,13
3,Jasmine Lumpkin,38,3,6,.500,3,6,.500,0,0,,2,4,.500,2,3,5,2,0,1,2,4,8
4,Anriel Howard,30,12,21,.571,10,18,.556,2,3,.667,0,0,,8,6,14,1,2,1,2,4,26
6,Kayla Wells,9,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,0,1,1,1,0,0
7,Jada Walton,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Caylinne Martin,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Lulu McKinney,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,33,71,.465,26,56,.464,7,15,.467,11,20,.550,14,18,32,17,3,6,10,14,84
