,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Napheesa Collier,40,.737,.800,.000,.467,14.4,25.1,20.4,47.5,2.6,5.8,18.1,24.4,133,84,
1,Katie Lou Samuelson,40,.507,.375,.500,.833,14.4,9.1,11.4,16.1,1.3,0.0,5.7,19.2,135,103,
2,Megan Walker,40,.265,.250,.250,.125,8.6,9.1,8.9,8.0,1.3,0.0,15.1,21.9,70,103,
3,Crystal Dangerfield,36,.558,.429,1.000,.857,0.0,2.5,1.4,16.7,1.5,0.0,23.7,15.5,110,109,
4,Christyn Williams,33,.714,.750,.600,.400,3.5,2.8,3.1,16.8,1.6,0.0,14.5,18.4,130,108,
6,Olivia Nelson-Ododa,12,.339,.333,.000,1.000,19.1,7.6,12.7,13.1,0.0,19.3,18.8,19.6,85,103,
7,School Totals,201,.537,.508,.365,.508,45.7,50.0,48.1,75.9,7.8,11.5,15.2,100.0,109.1,93.5,
