,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittany McPhee,39,3,13,.231,2,10,.200,1,3,.333,1,2,.500,0,2,2,3,1,1,6,3,8
1,Erica McCall,38,7,19,.368,7,16,.438,0,3,.000,0,0,,9,5,14,1,0,2,1,1,14
2,Karlie Samuelson,25,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
3,Briana Roberson,19,2,4,.500,1,2,.500,1,2,.500,0,0,,0,1,1,3,1,0,2,1,5
4,Kaylee Johnson,13,1,2,.500,1,2,.500,0,0,,0,0,,1,4,5,0,2,0,1,0,2
6,Marta Sniezek,32,3,6,.500,3,6,.500,0,0,,2,3,.667,0,1,1,6,2,0,3,3,8
7,Alanna Smith,26,6,14,.429,4,10,.400,2,4,.500,0,0,,2,10,12,0,0,2,1,4,14
8,DiJonai Carrington,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,2,0,1,3,2
9,Nadia Fingall,4,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,School Totals,200,23,62,.371,19,48,.396,4,14,.286,3,5,.600,12,24,36,13,8,5,15,16,53
