,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittany McPhee,39,.287,.269,.231,.154,0.0,4.9,2.7,15.4,1.5,2.1,30.2,25.7,51,100,
1,Erica McCall,38,.368,.368,.158,.000,27.1,12.5,19.1,6.7,0.0,4.2,5.0,26.6,93,98,
2,Karlie Samuelson,25,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,108,
3,Briana Roberson,19,.625,.625,.500,.000,0.0,5.0,2.7,33.6,3.1,0.0,33.3,15.9,96,98,
4,Kaylee Johnson,13,.500,.500,.000,.000,8.8,29.3,20.0,0.0,9.1,0.0,33.3,11.7,73,68,
6,Marta Sniezek,32,.539,.500,.000,.500,0.0,3.0,1.6,39.0,3.7,0.0,29.1,16.3,97,98,
7,Alanna Smith,26,.500,.500,.286,.000,8.8,36.6,24.0,0.0,0.0,6.2,6.7,29.1,103,78,
8,DiJonai Carrington,4,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,29.6,0.0,50.0,25.3,65,39,
9,Nadia Fingall,4,.000,.000,.000,.000,0.0,23.8,13.0,0.0,0.0,0.0,0.0,12.6,0,91,
10,School Totals,200,.412,.403,.226,.081,34.3,57.1,46.8,56.5,11.8,10.0,18.9,100.0,77.9,91.2,
