,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lindsay Allen,39,5,10,.500,5,9,.556,0,1,.000,6,6,1.000,0,2,2,10,2,0,3,1,16
1,Arike Ogunbowale,37,11,22,.500,7,15,.467,4,7,.571,6,7,.857,0,9,9,1,0,0,2,3,32
2,Kathryn Westbeld,33,4,7,.571,4,6,.667,0,1,.000,2,2,1.000,3,8,11,6,1,1,2,1,10
3,Marina Mabrey,29,5,11,.455,1,2,.500,4,9,.444,0,0,,0,2,2,0,1,0,3,2,14
4,Erin Boley,27,5,10,.500,1,4,.250,4,6,.667,0,0,,4,5,9,1,0,0,0,4,14
6,Jackie Young,26,4,4,1.000,4,4,1.000,0,0,,5,5,1.000,0,1,1,3,0,0,0,3,13
7,Kristina Nelson,7,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,1,0,0
8,Ali Patberg,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Mychal Johnson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,34,65,.523,22,41,.537,12,24,.500,19,20,.950,7,28,35,23,4,1,11,14,99
