,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kamille Wahlin,37,2,9,.222,2,4,.500,0,5,.000,0,0,,0,2,2,3,1,0,5,1,4
1,Kachine Alexander,36,11,16,.688,9,13,.692,2,3,.667,3,4,.750,0,6,6,3,2,1,2,2,27
2,Kelly Krei,30,2,8,.250,0,2,.000,2,6,.333,0,0,,1,3,4,0,2,0,0,4,6
3,Jaime Printy,27,4,8,.500,3,5,.600,1,3,.333,0,0,,0,0,0,1,0,0,1,0,9
4,Morgan Johnson,21,2,6,.333,2,6,.333,0,0,,2,2,1.000,1,1,2,0,0,1,1,1,6
6,Gabby Machado,19,4,6,.667,4,6,.667,0,0,,1,1,1.000,5,2,7,1,0,0,2,2,9
7,Trisha Nesbitt,18,1,6,.167,0,2,.000,1,4,.250,0,2,.000,0,0,0,2,0,0,2,1,3
8,Kelsey Cermak,10,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,1,0,0,0,2,3
9,Danni Huss,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Megan Considine,1,0,0,,0,0,,0,0,,0,0,,3,3,6,2,0,0,1,0,0
11,School Totals,200,27,61,.443,20,38,.526,7,23,.304,6,9,.667,10,17,27,13,5,2,14,13,67
