,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,NC State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Serena Sundell,35,.569,.536,.714,.143,0.0,13.1,6.6,28.0,0.0,0.0,25.2,31.8,89,139,
1,Jaelyn Glenn,35,.357,.357,.571,.000,0.0,8.7,4.4,0.0,0.0,0.0,22.2,14.4,55,140,
2,Brylee Glenn,34,.506,.417,.667,.667,0.0,4.5,2.3,0.0,6.8,0.0,11.4,14.4,94,125,
3,Ayoka Lee,30,.548,.500,.000,.200,10.2,30.6,20.4,21.5,0.0,2.9,26.9,27.7,90,132,
4,Emilee Ebert,14,.750,.750,1.000,.000,0.0,21.9,10.9,35.2,0.0,0.0,33.3,12.0,114,137,
6,Laura Macke,14,.404,.250,.500,.500,10.9,32.8,21.9,17.6,4.1,0.0,17.0,23.5,86,125,
7,Rebekah Dallinger,12,.375,.375,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,76,141,
8,Cymone Goodrich,11,.500,.500,.000,.000,0.0,0.0,0.0,23.5,0.0,0.0,50.0,20.3,58,141,
9,Taylor Lauterbach,9,1.053,,,,17.0,17.0,17.0,0.0,0.0,9.8,0.0,5.5,246,130,
10,Jada Moore,5,.526,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,124,142,
11,School Totals,199,.512,.459,.510,.286,15.4,69.2,42.3,47.4,7.2,4.4,22.3,100.0,82.6,129.0,
