,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aari McDonald,38,12,20,.600,7,14,.500,5,6,.833,4,5,.800,2,9,11,4,1,0,3,3,33
1,Trinity Baptiste,38,4,9,.444,3,7,.429,1,2,.500,3,4,.750,2,8,10,0,0,2,0,1,12
2,Sam Thomas,38,2,6,.333,1,2,.500,1,4,.250,0,0,,0,3,3,1,2,1,0,2,5
3,Cate Reese,27,2,9,.222,2,8,.250,0,1,.000,1,2,.500,4,2,6,2,0,0,4,5,5
4,Bendu Yeaney,21,1,4,.250,1,3,.333,0,1,.000,1,2,.500,0,5,5,1,1,1,0,3,3
6,Helena Pueyo,21,2,7,.286,0,0,,2,7,.286,0,0,,1,2,3,0,0,2,1,0,6
7,Shaina Pellington,11,1,5,.200,1,5,.200,0,0,,0,0,,1,0,1,1,0,0,0,1,2
8,Lauren Ware,6,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,24,61,.393,15,40,.375,9,21,.429,9,13,.692,10,29,39,9,4,6,8,15,66
