,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shoni Schimmel,40,4,11,.364,1,5,.200,3,6,.500,3,4,.750,1,3,4,2,2,1,10,2,14
1,Antonita Slaughter,38,6,14,.429,3,5,.600,3,9,.333,1,3,.333,4,3,7,3,0,0,3,2,16
2,Sara Hammond,36,8,14,.571,7,12,.583,1,2,.500,4,4,1.000,4,6,10,0,2,1,1,3,21
3,Bria Smith,23,3,7,.429,3,7,.429,0,0,,1,2,.500,1,2,3,3,0,0,2,2,7
4,Sheronne Vails,13,0,1,.000,0,1,.000,0,0,,1,2,.500,1,2,3,0,1,1,2,1,1
6,Jude Schimmel,25,2,3,.667,2,3,.667,0,0,,3,4,.750,2,2,4,6,8,0,1,2,7
7,Monique Reid,23,3,7,.429,3,7,.429,0,0,,2,2,1.000,3,3,6,1,1,0,1,1,8
8,Cortnee Walton,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
9,Shelby Harper,0,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
10,Megan Deines,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,27,58,.466,20,41,.488,7,17,.412,15,21,.714,16,22,38,15,14,3,21,13,76
