,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Louisville,73.1,0.526,23.6,44.4,0.259,104.1
1,Purdue,73.1,0.456,25.8,35.3,0.193,86.3
