,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,KK Houser,35,.294,.294,.471,.000,3.4,6.3,4.9,29.4,4.7,0.0,34.6,35.1,53,105,
1,Sam Ostarello,34,.669,.636,.091,.182,13.8,26.1,20.2,7.5,3.2,8.6,14.4,19.3,126,95,
2,Courtney Moses,28,.583,.583,.333,.000,8.4,0.0,4.1,0.0,3.9,0.0,25.0,13.5,94,110,
3,Drey Mingo,26,.413,.333,.333,.444,9.0,17.1,13.2,0.0,0.0,0.0,8.5,21.4,94,109,
4,Dee Dee Williams,22,.447,.500,.000,.250,5.3,5.1,5.2,17.9,2.5,0.0,18.4,11.7,94,110,
6,Taylor Manuel,20,.800,.800,.000,.000,0.0,5.6,2.9,12.5,2.7,0.0,37.5,18.9,92,109,
7,April Wilson,19,.633,.500,.667,.667,0.0,5.8,3.0,9.6,5.8,0.0,34.0,14.6,95,102,
8,Chantel Poston,16,.513,.000,.000,2.000,14.7,20.8,17.9,20.8,3.4,0.0,34.7,17.0,98,100,
9,Liza Clemons,0,,,,,,,,,,,,,,,
10,School Totals,200,.499,.456,.281,.228,35.3,55.6,45.7,50.0,17.8,7.3,25.8,100.0,86.3,104.1,
