,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Idaho ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Connie Ballestero,40,2,8,.250,1,5,.200,1,3,.333,0,3,.000,0,3,3,5,0,0,4,2,5
1,Ali Forde,35,7,9,.778,7,9,.778,0,0,,2,5,.400,3,5,8,0,0,2,4,4,16
2,Stacey Barr,33,1,7,.143,1,3,.333,0,4,.000,2,2,1.000,0,3,3,2,1,0,5,1,4
3,Alyssa Charlston,32,5,10,.500,4,8,.500,1,2,.500,0,0,,0,1,1,1,0,1,3,1,11
4,Christina Salvatore,31,2,8,.250,0,2,.000,2,6,.333,0,0,,0,1,1,0,1,1,1,1,6
6,Maren Austgulen,13,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,0,2,0,1,0,0
7,Addie Schivo,9,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
8,Agueda Trujillo,7,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
9,School Totals,200,17,48,.354,13,30,.433,4,18,.222,4,10,.400,4,15,19,8,4,4,18,10,42
