,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shoni Schimmel,27,5,11,.455,5,10,.500,0,1,.000,0,0,,1,10,11,5,2,0,0,1,10
1,Antonita Slaughter,24,4,5,.800,1,2,.500,3,3,1.000,0,0,,0,5,5,1,1,0,0,1,11
2,Asia Taylor,23,5,9,.556,5,9,.556,0,0,,3,4,.750,4,3,7,4,0,0,0,1,13
3,Sara Hammond,21,8,13,.615,8,12,.667,0,1,.000,0,0,,0,1,1,0,0,0,1,2,16
4,Bria Smith,13,3,4,.750,3,4,.750,0,0,,0,2,.000,1,2,3,0,0,0,2,3,6
6,Jude Schimmel,28,6,9,.667,4,5,.800,2,4,.500,0,0,,1,1,2,4,3,0,1,1,14
7,Tia Gibbs,19,3,5,.600,2,3,.667,1,2,.500,0,0,,1,3,4,0,3,0,2,0,7
8,Cortnee Walton,19,1,2,.500,1,2,.500,0,0,,1,1,1.000,2,4,6,0,0,0,2,1,3
9,Megan Deines,13,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,0,0,2,2,0,0,0,2
10,Starr Breedlove,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,0,1,2
11,Emmonnie Henderson,6,2,5,.400,2,5,.400,0,0,,0,0,,0,0,0,0,0,1,1,2,4
12,School Totals,200,39,68,.574,33,54,.611,6,14,.429,4,7,.571,10,30,40,18,11,1,9,13,88
