,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Purdue ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,April Wilson,37,3,9,.333,3,7,.429,0,2,.000,3,6,.500,0,5,5,4,2,0,1,1,9
1,Ashley Morrissette,33,3,13,.231,1,8,.125,2,5,.400,0,0,,0,1,1,0,1,0,3,4,8
2,Andreona Keys,21,2,5,.400,2,5,.400,0,0,,0,0,,1,0,1,3,0,0,3,2,4
3,Torrie Thornton,21,0,5,.000,0,5,.000,0,0,,2,2,1.000,0,1,1,1,1,0,1,0,2
4,Bridget Perry,21,1,6,.167,1,6,.167,0,0,,0,0,,1,2,3,0,0,2,2,2,2
6,Dominique McBryde,25,3,7,.429,3,7,.429,0,0,,0,3,.000,4,2,6,0,0,1,1,1,6
7,Hayden Hamby,14,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,1,1,0,1,0,2
8,Tiara Murphy,12,2,6,.333,0,2,.000,2,4,.500,0,0,,2,3,5,2,0,0,1,1,6
9,Nora Kiesler,9,1,6,.167,1,6,.167,0,0,,0,0,,2,2,4,0,0,0,0,2,2
10,Bree Horrocks,7,2,5,.400,2,5,.400,0,0,,0,2,.000,0,3,3,0,0,0,0,0,4
11,School Totals,200,18,64,.281,14,53,.264,4,11,.364,5,13,.385,11,21,32,11,5,3,13,13,45
