,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,California ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brady Sanders,35,.333,.333,.333,.000,0.0,3.5,1.8,31.1,0.0,0.0,0.0,8.4,112,106,
1,Imani Boyette,31,.725,.700,.000,.800,21.5,23.5,22.5,0.0,0.0,3.7,6.9,22.9,148,96,
2,Empress Davenport,31,.556,.500,.000,.500,4.3,15.6,10.2,28.2,3.4,0.0,41.8,26.5,77,93,
3,Celina Rodrigo,19,1.000,1.000,.000,.000,7.0,25.5,16.7,16.3,0.0,0.0,75.0,10.3,65,97,
4,Brianna Taylor,15,.000,.000,.000,.333,0.0,0.0,0.0,0.0,7.0,0.0,0.0,22.5,0,90,
6,Kelsey Lang,34,.704,.667,.000,.222,3.9,17.8,11.2,0.0,3.1,6.7,9.2,15.7,133,90,
7,Brooke McCarty,17,.812,.786,.429,.857,0.0,14.3,7.5,14.5,6.2,0.0,9.4,30.7,153,87,
8,Ariel Atkins,13,.250,.250,.250,.000,0.0,18.6,9.8,0.0,4.0,0.0,0.0,45.2,58,91,
9,Krystle Henderson,5,,,,,26.7,0.0,12.7,0.0,0.0,0.0,,0.0,202,106,
10,School Totals,200,.526,.483,.136,.373,30.0,72.7,52.4,53.6,11.8,8.6,15.8,100.0,96.1,92.1,
