,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Dakota State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jennie Sunnarborg,32,4,13,.308,1,8,.125,3,5,.600,6,7,.857,3,1,4,2,2,2,1,2,17
1,Jill Young,31,5,6,.833,1,1,1.000,4,5,.800,5,6,.833,2,3,5,3,0,0,1,0,19
2,Tara Heiser,30,1,6,.167,1,4,.250,0,2,.000,0,0,,0,1,1,3,1,0,4,0,2
3,Ashley Eide,29,4,9,.444,3,6,.500,1,3,.333,0,1,.000,2,5,7,2,1,0,3,2,9
4,Leah Dietel,20,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,2,0,2
6,Gabrielle Boever,19,0,4,.000,0,2,.000,0,2,.000,0,0,,0,1,1,4,0,0,3,1,0
7,Katie Lingle,17,4,8,.500,4,8,.500,0,0,,1,2,.500,3,2,5,0,0,1,0,5,9
8,Rachel Walters,10,2,4,.500,0,0,,2,4,.500,0,0,,0,2,2,0,0,0,1,1,6
9,Hannah Strop,10,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,1,4
10,Mariah Clarin,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Megan Stuart,1,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
12,School Totals,200,22,55,.400,12,34,.353,10,21,.476,14,18,.778,11,17,28,14,4,3,15,12,68
