,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Purdue ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jennie Sunnarborg,32,.521,.423,.385,.538,13.4,4.8,9.3,14.7,3.7,6.0,5.9,27.4,129,125,
1,Jill Young,31,1.073,1.167,.833,1.000,9.2,14.9,11.9,24.9,0.0,0.0,10.4,16.0,197,135,
2,Tara Heiser,30,.167,.167,.333,.000,0.0,5.1,2.5,19.4,2.0,0.0,40.0,17.1,42,133,
3,Ashley Eide,29,.475,.500,.333,.111,9.9,26.5,17.9,16.7,2.0,0.0,24.1,22.0,88,126,
4,Leah Dietel,20,1.053,,,,0.0,7.7,3.7,0.0,0.0,0.0,69.4,7.4,68,137,
6,Gabrielle Boever,19,.000,.000,.500,.000,0.0,8.1,3.9,38.3,0.0,0.0,42.9,18.9,38,137,
7,Katie Lingle,17,.503,.500,.000,.250,25.2,18.1,21.8,0.0,0.0,5.6,0.0,26.8,123,129,
8,Rachel Walters,10,.750,.750,1.000,.000,0.0,30.8,14.8,0.0,0.0,0.0,20.0,25.7,108,129,
9,Hannah Strop,10,.667,.667,.000,.000,0.0,15.4,7.4,0.0,0.0,0.0,0.0,15.4,138,134,
10,Mariah Clarin,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,140,
11,Megan Stuart,1,.000,.000,.000,.000,100.0,0.0,74.1,0.0,0.0,0.0,0.0,100.0,32,140,
12,School Totals,200,.535,.491,.382,.327,39.3,65.4,51.9,63.6,6.0,7.1,19.1,100.0,101.5,123.9,
