,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Indiana ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,KeKe McKinney,37,.000,.000,.250,.000,0.0,26.0,11.8,10.8,0.0,0.0,20.0,7.1,16,121,
1,Jada McMillian,36,.444,.444,.000,.000,0.0,0.0,0.0,14.2,1.5,0.0,40.0,22.0,55,121,
2,Octavia Jett-Wilson,34,.564,.500,.143,.429,0.0,4.0,1.8,9.9,1.6,0.0,10.7,28.9,104,120,
3,Mikayla Boykin,30,.291,.267,.267,.067,0.0,32.0,14.5,18.1,0.0,2.7,11.5,30.7,57,117,
4,Molina Williams,20,.404,.375,.250,.500,5.7,20.6,12.4,0.0,0.0,0.0,29.1,18.1,63,121,
6,Dazia Lawrence,16,.588,.600,.000,.400,7.1,8.6,7.8,0.0,0.0,0.0,14.5,22.7,102,123,
7,Jacee Busick,14,.000,.000,.000,.000,16.2,19.6,17.8,0.0,0.0,0.0,0.0,3.8,77,121,
8,Angel Middleton,7,.508,.500,.000,1.000,0.0,39.2,17.8,0.0,0.0,0.0,0.0,21.7,106,119,
9,Aylesha Wade,2,.263,,,,0.0,68.6,31.1,0.0,0.0,0.0,0.0,46.4,61,116,
10,Kameron Roach,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,123,
11,Mya McGraw,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,124,
12,School Totals,199,.411,.380,.148,.315,11.4,82.8,43.8,35.0,2.8,2.0,18.4,100.0,70.8,118.1,
