,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,NaLyssa Smith,45,1.004,1.045,.091,.182,0.0,9.7,4.9,9.5,1.2,0.0,25.2,18.2,137,99,
1,DiDi Richards,45,.201,.111,.000,.222,6.7,19.4,13.1,29.0,2.5,5.1,28.8,15.9,69,91,
2,Moon Ursin,44,.528,.528,.167,.111,3.4,13.2,8.4,17.9,0.0,0.0,5.0,23.2,112,101,
3,Queen Egbo,31,.354,.250,.000,.500,9.7,28.1,19.0,5.0,1.8,0.0,9.3,17.9,85,94,
4,Trinity Oliver,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.4,0,104,
6,DiJonai Carrington,44,.518,.500,.333,.467,6.8,13.2,10.1,8.2,5.1,0.0,18.1,25.8,94,90,
7,Caitlin Bickle,14,.667,.667,.333,.000,0.0,20.7,10.5,0.0,0.0,0.0,25.0,14.7,91,99,
8,Sarah Andrews,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,104,
9,School Totals,225,.541,.523,.156,.266,23.3,80.6,52.5,56.3,9.9,5.1,18.2,100.0,96.3,92.6,
