,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Walker,33,3,8,.375,3,6,.500,0,2,.000,0,2,.000,2,5,7,8,1,1,1,1,6
1,Rae Burrell,31,2,12,.167,1,6,.167,1,6,.167,0,0,,2,3,5,4,1,0,1,4,5
2,Alexus Dye,30,10,18,.556,10,18,.556,0,0,,0,0,,6,5,11,2,0,0,4,1,20
3,Tamari Key,28,6,12,.500,6,12,.500,0,0,,6,8,.750,1,3,4,0,0,3,1,3,18
4,Tess Darby,27,1,3,.333,0,0,,1,3,.333,0,0,,1,2,3,2,0,0,0,0,3
6,Sara Puckett,23,5,8,.625,4,7,.571,1,1,1.000,1,1,1.000,1,3,4,1,0,0,2,1,12
7,Kaiya Wynn,12,1,2,.500,1,2,.500,0,0,,1,2,.500,1,4,5,1,0,0,0,3,3
8,Brooklynn Miles,12,1,3,.333,1,2,.500,0,1,.000,1,1,1.000,0,2,2,1,1,0,0,1,3
9,Karoline Striplin,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,199,29,66,.439,26,53,.491,3,13,.231,9,14,.643,14,27,41,19,3,4,9,14,70
