,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Rhyne Howard,38,.554,.500,.571,.429,11.7,0.0,7.9,47.9,9.0,0.0,0.0,29.8,149,120,
1,Jazmine Massengill,30,.559,.500,.000,.250,3.0,18.2,8.0,12.9,3.8,3.2,10.1,15.0,123,126,
2,KeKe McKinney,30,.253,.000,.333,.667,11.9,18.2,13.9,5.1,0.0,9.5,34.0,8.9,71,131,
3,Chasity Patterson,27,.077,.077,.385,.000,9.9,6.7,8.8,6.0,2.1,0.0,7.1,23.6,37,135,
4,Tatyana Wyatt,11,.506,.333,.333,.667,0.0,33.1,10.9,0.0,5.2,0.0,20.5,20.2,95,121,
6,Dre'Una Edwards,19,.641,.667,.250,.083,9.4,28.7,15.7,0.0,9.0,0.0,0.0,29.7,140,113,
7,Blair Green,14,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,116,141,
8,Robyn Benton,13,.000,.000,.500,.000,13.7,0.0,9.2,11.8,0.0,0.0,20.0,17.5,31,141,
9,Olivia Owens,11,.750,.750,.000,.000,8.1,16.5,10.9,0.0,0.0,0.0,0.0,16.5,160,137,
10,Treasure Hunt,7,.000,.000,.500,.000,12.7,26.0,17.1,0.0,0.0,0.0,33.3,19.5,16,135,
11,School Totals,200,.441,.399,.365,.216,42.2,63.6,49.3,50.0,18.6,9.5,7.9,100.0,102.9,122.9,
