,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida Gulf Coast ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rosemarie Julien,32,3,11,.273,2,4,.500,1,7,.143,0,1,.000,1,0,1,3,2,0,0,3,7
1,Taylor Gradinjan,31,2,5,.400,1,2,.500,1,3,.333,0,0,,0,3,3,3,1,0,4,2,5
2,Nasrin Ulel,29,3,8,.375,1,4,.250,2,4,.500,2,2,1.000,1,2,3,1,2,0,1,3,10
3,Erica Nelson,29,3,7,.429,0,0,,3,7,.429,0,0,,0,0,0,3,0,1,3,4,9
4,Tytionia Adderly,16,0,5,.000,0,1,.000,0,4,.000,0,0,,1,2,3,2,0,0,0,3,0
6,China Dow,28,7,17,.412,1,4,.250,6,13,.462,3,3,1.000,0,2,2,3,0,0,0,4,23
7,Lisa Zderadicka,24,6,10,.600,2,3,.667,4,7,.571,0,0,,0,1,1,2,1,0,2,2,16
8,Jessica Cattani,7,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0
9,Chandler Ryan,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Sheahen Dowling,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Alyssa Blair,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Samantha Kisiel,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,24,65,.369,7,18,.389,17,47,.362,5,6,.833,3,10,13,18,6,1,10,22,70
