,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Stanford ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Rosemarie Julien,32,.305,.318,.636,.091,3.2,0.0,2.0,18.5,3.3,0.0,0.0,18.4,78,126,
1,Taylor Gradinjan,31,.500,.500,.600,.000,0.0,15.5,6.0,18.1,1.7,0.0,44.4,15.0,66,122,
2,Nasrin Ulel,29,.559,.500,.500,.250,3.5,11.0,6.5,6.9,3.6,0.0,10.1,17.6,103,120,
3,Erica Nelson,29,.643,.643,1.000,.000,0.0,0.0,0.0,20.8,0.0,3.1,30.0,17.8,89,133,
4,Tytionia Adderly,16,.000,.000,.800,.000,6.4,20.0,11.7,20.8,0.0,0.0,0.0,16.1,41,124,
6,China Dow,28,.624,.588,.765,.176,0.0,11.4,4.5,30.6,0.0,0.0,0.0,33.7,120,128,
7,Lisa Zderadicka,24,.800,.800,.700,.000,0.0,6.7,2.6,23.8,2.2,0.0,16.7,25.8,114,125,
8,Jessica Cattani,7,.000,.000,1.000,.000,0.0,0.0,0.0,23.8,0.0,0.0,0.0,7.4,57,133,
9,Chandler Ryan,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,0,134,
10,Sheahen Dowling,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,134,
11,Alyssa Blair,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,134,
12,Samantha Kisiel,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,134,
13,School Totals,200,.516,.500,.723,.092,7.7,40.0,20.3,75.0,7.9,2.3,12.8,100.0,92.1,118.4,
