,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Nebraska,69.5,0.526,16.9,27.6,0.246,105.7
1,Texas A&M,69.5,0.508,18.4,19.4,0.016,90.0
