,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Haley Jones,39,7,17,.412,5,13,.385,2,4,.500,1,2,.500,3,7,10,6,1,1,3,1,17
1,Anna Wilson,36,1,3,.333,1,1,1.000,0,2,.000,2,4,.500,0,2,2,2,0,0,2,1,4
2,Lexie Hull,32,6,16,.375,5,10,.500,1,6,.167,6,9,.667,3,6,9,3,1,0,3,3,19
3,Lacie Hull,23,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,1,0,0,2,5,3
4,Cameron Brink,19,6,7,.857,5,6,.833,1,1,1.000,2,2,1.000,4,4,8,0,1,5,3,5,15
6,Francesca Belibi,19,3,4,.750,3,4,.750,0,0,,1,2,.500,4,3,7,2,0,2,1,2,7
7,Hannah Jump,17,1,7,.143,0,1,.000,1,6,.167,0,0,,0,3,3,1,0,0,2,2,3
8,Kiki Iriafen,10,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,1,4,5,0,0,2,1,3,4
9,Ashten Prechtel,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
10,Alyssa Jerome,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Agnes Emma-Nnopu,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Brooke Demetre,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,198,26,57,.456,20,36,.556,6,21,.286,14,21,.667,15,30,45,15,3,10,18,22,72
