,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alexis Peterson,38,.453,.391,.304,.217,2.9,13.6,7.9,8.4,1.4,0.0,19.2,38.1,82,131,
1,Cornelia Fondren,37,.404,.313,.063,.500,6.0,10.5,8.1,27.7,1.4,0.0,4.9,25.8,100,132,
2,Brianna Butler,29,.504,.400,.600,.400,0.0,8.9,4.1,8.2,0.0,0.0,7.8,20.4,108,135,
3,Briana Day,20,.517,.000,.000,4.000,11.1,32.3,20.9,9.5,0.0,5.1,26.6,8.7,110,127,
4,Isabella Slim,17,.300,.300,1.000,.000,0.0,0.0,0.0,0.0,0.0,6.0,16.7,16.4,56,133,
6,Taylor Ford,23,.505,.625,.750,.500,4.8,22.4,13.0,0.0,0.0,0.0,0.0,9.9,112,132,
7,Bria Day,13,,,,,8.5,29.8,18.4,0.0,4.0,7.9,100.0,3.6,39,117,
8,Maggie Morrison,12,.750,.750,1.000,.000,0.0,0.0,0.0,18.9,0.0,0.0,33.3,11.6,107,138,
9,Amber Witherspoon,7,,,,,31.7,0.0,17.1,0.0,0.0,14.7,,0.0,228,128,
10,Danielle Minott,4,.750,.750,1.000,.000,27.8,32.3,29.9,0.0,0.0,0.0,33.3,34.8,97,130,
11,School Totals,200,.460,.397,.413,.365,27.8,71.0,47.8,38.1,3.9,10.3,15.0,100.0,89.5,127.6,
