,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Iowa State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alexa Willard,34,.567,.567,.400,.000,0.0,15.1,8.3,0.0,1.7,0.0,11.8,25.9,101,90,
1,Danielle Gitzen,31,.388,.318,.455,.364,12.1,9.9,10.9,30.5,0.0,0.0,23.9,28.0,85,97,
2,Brice Calip,30,.271,.182,.091,.364,8.3,10.3,9.4,29.9,3.9,0.0,7.3,23.8,85,88,
3,Abby Hipp,25,.917,.917,.167,.000,5.0,12.3,9.0,18.8,0.0,0.0,0.0,12.4,190,95,
4,Jasmine Franklin,22,.500,.500,.000,.000,5.7,28.0,17.9,0.0,5.4,4.3,20.0,11.8,88,72,
6,Elle Ruffridge,16,.707,.625,.500,.500,0.0,0.0,0.0,12.5,0.0,0.0,0.0,15.8,161,103,
7,Sydney Wilson,13,.250,.250,.500,.000,9.6,15.8,13.0,14.0,0.0,0.0,0.0,16.0,83,93,
8,Sydney Manning,12,1.207,1.500,1.000,4.000,0.0,0.0,0.0,0.0,0.0,0.0,26.6,16.2,173,103,
9,Emily Gartner,12,.400,.400,.000,.000,20.8,25.6,23.5,0.0,0.0,7.9,16.7,25.9,84,84,
10,Mya Bhinhar,5,,,,,0.0,20.5,11.3,0.0,0.0,0.0,,0.0,,90,
11,School Totals,200,.510,.467,.295,.230,31.3,66.7,50.7,56.0,7.4,4.8,12.9,100.0,101.5,88.2,
