,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ashley Joens,40,.534,.536,.286,.429,13.5,29.4,21.1,0.0,0.0,0.0,2.9,41.1,121,102,
1,Emily Ryan,40,.577,.571,.286,.500,0.0,8.8,4.2,28.6,1.4,0.0,14.9,24.1,117,104,
2,Lexi Donarski,40,.485,.423,.308,.231,2.7,8.8,5.6,0.0,1.4,4.3,0.0,17.2,115,100,
3,Nyamer Diew,28,.508,.500,.000,1.000,3.9,12.6,8.0,0.0,0.0,9.3,0.0,9.9,121,97,
4,Morgan Kane,10,1.000,1.000,.000,.000,21.6,23.5,22.5,0.0,0.0,0.0,50.0,9.6,119,102,
6,Aubrey Joens,21,.000,.000,1.000,.000,5.1,28.0,16.1,0.0,0.0,4.1,0.0,4.6,37,99,
7,Maggie Espenmiller-McGraw,11,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,13.1,0,109,
8,Beatriz Jordao,10,.000,.000,.000,.000,10.8,11.8,11.3,0.0,0.0,0.0,50.0,9.6,31,103,
9,School Totals,200,.504,.485,.308,.400,29.7,79.4,53.5,21.4,2.8,13.0,8.3,100.0,108.3,98.6,
