,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Georgia Amoore,38,.670,.625,.500,.250,0.0,10.5,5.1,20.4,1.5,0.0,25.3,15.9,114,119,
1,Aisha Sheppard,34,.500,.500,.889,.000,7.4,11.8,9.5,13.3,0.0,0.0,18.2,16.4,102,122,
2,Elizabeth Kitley,33,.624,.593,.000,.519,18.9,12.1,15.6,11.4,0.0,4.7,2.9,52.5,133,119,
3,Kayana Traylor,32,.420,.400,.200,.400,0.0,12.5,6.0,9.1,0.0,0.0,14.5,10.9,88,122,
4,Azana Baines,13,.759,.667,.000,.667,0.0,30.8,14.9,0.0,0.0,0.0,20.5,19.1,122,121,
6,D'asia Gregg,24,.875,.875,.250,.000,0.0,61.1,29.6,6.7,0.0,0.0,0.0,8.5,177,119,
7,Cayla King,14,.000,.000,1.000,.000,0.0,9.5,4.6,9.5,0.0,0.0,33.3,10.9,21,123,
8,Emily Lytle,12,.000,.000,.500,.000,0.0,11.1,5.4,0.0,0.0,0.0,33.3,12.7,0,123,
9,School Totals,200,.583,.550,.283,.333,21.9,93.3,56.5,43.3,1.4,3.8,12.6,100.0,114.1,118.3,
