,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tiffany Hayes,37,.664,.607,.500,.500,8.5,10.1,9.3,30.0,4.9,2.9,19.0,26.7,128,61,
1,Maya Moore,35,.475,.393,.286,.429,18.0,25.0,21.2,7.0,0.0,6.2,10.7,24.9,115,63,
2,Stefanie Dolson,35,.615,.625,.000,.250,9.0,25.0,16.3,14.0,0.0,9.3,18.4,14.5,115,61,
3,Kelly Faris,34,.252,.143,.429,.286,6.2,22.1,13.4,5.6,1.8,0.0,27.6,15.0,58,64,
4,Bria Hartley,27,.417,.417,.417,.000,0.0,4.6,2.1,36.9,2.2,0.0,29.4,29.5,77,71,
6,Lorin Dixon,26,.000,.000,.250,.000,12.1,4.8,8.8,21.0,0.0,4.2,0.0,7.2,76,74,
7,Heather Buck,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,78,
8,Lauren Engeln,2,.000,.000,.000,.000,100.0,0.0,57.1,0.0,0.0,0.0,0.0,23.4,74,78,
9,Michala Johnson,2,.000,.000,.000,.000,0.0,62.5,28.6,0.0,0.0,0.0,0.0,46.8,0,51,
10,School Totals,200,.457,.403,.323,.274,50.0,81.3,64.3,68.2,7.6,18.9,18.6,100.0,97.0,60.6,
