,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Auburn ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Katie Frerking,32,2,10,.200,1,5,.200,1,5,.200,4,6,.667,0,4,4,0,2,2,2,3,9
1,Jessica Jones,30,1,6,.167,1,6,.167,0,0,,0,0,,1,3,4,0,2,0,2,3,2
2,Brandy Montgomery,29,0,8,.000,0,3,.000,0,5,.000,0,0,,1,4,5,0,0,0,2,2,0
3,Janiah McKay,27,4,13,.308,4,13,.308,0,0,,4,4,1.000,0,2,2,2,1,0,2,4,12
4,Khady Dieng,17,1,3,.333,1,3,.333,0,0,,3,4,.750,1,1,2,0,0,0,0,2,5
6,Jazmine Jones,26,2,4,.500,2,4,.500,0,0,,3,4,.750,3,1,4,2,4,1,0,2,7
7,Erica Sanders,16,3,5,.600,3,5,.600,0,0,,2,2,1.000,1,3,4,4,1,0,1,3,8
8,Emari Jones,11,2,5,.400,1,2,.500,1,3,.333,0,0,,2,0,2,0,0,0,0,0,5
9,Tiffany Lewis,10,0,5,.000,0,1,.000,0,4,.000,0,0,,0,0,0,0,0,0,1,1,0
10,Daisa Alexander,2,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0
11,School Totals,200,15,61,.246,13,44,.295,2,17,.118,16,20,.800,10,18,28,8,10,3,10,21,48
