,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,NC State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Katie Frerking,32,.350,.250,.500,.600,0.0,17.9,6.9,0.0,3.6,10.0,13.7,22.9,66,87,
1,Jessica Jones,30,.167,.167,.000,.000,3.0,14.3,7.4,0.0,3.8,0.0,25.0,13.4,31,91,
2,Brandy Montgomery,29,.000,.000,.625,.000,3.1,19.7,9.6,0.0,0.0,0.0,20.0,17.3,4,98,
3,Janiah McKay,27,.403,.308,.000,.308,0.0,10.6,4.1,32.7,2.1,0.0,11.9,31.1,79,97,
4,Khady Dieng,17,.510,.333,.000,1.333,5.3,8.4,6.5,0.0,0.0,0.0,0.0,14.0,120,103,
6,Jazmine Jones,26,.593,.500,.000,1.000,10.5,5.5,8.5,25.8,8.8,6.2,0.0,11.1,142,81,
7,Erica Sanders,16,.672,.600,.000,.400,5.7,26.8,13.9,100.0,3.6,0.0,14.5,21.6,130,86,
8,Emari Jones,11,.500,.500,.600,.000,16.5,0.0,10.1,0.0,0.0,0.0,0.0,22.8,106,107,
9,Tiffany Lewis,10,.000,.000,.800,.000,0.0,0.0,0.0,0.0,0.0,0.0,16.7,30.1,0,107,
10,Daisa Alexander,2,.000,.000,.000,.000,45.5,0.0,27.8,0.0,0.0,0.0,0.0,50.1,21,107,
11,School Totals,200,.340,.262,.279,.328,22.7,64.3,38.9,53.3,14.3,12.0,12.4,100.0,68.6,88.6,
