,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Mariya Moore,38,.678,.714,.714,1.000,6.4,27.2,16.4,8.5,3.2,0.0,9.0,15.1,141,107,
1,Briahanna Jackson,31,.541,.556,.278,.056,11.7,12.5,12.1,37.1,3.9,0.0,5.1,32.5,127,109,
2,Myisha Hines-Allen,31,.586,.545,.000,.182,11.7,25.0,18.1,6.1,2.0,3.7,14.4,23.2,117,108,
3,Cortnee Walton,28,.600,.600,.000,.000,13.0,13.8,13.4,5.8,2.2,0.0,28.6,12.9,104,113,
4,Arica Carter,22,.500,.500,1.000,.000,0.0,11.7,5.7,33.4,0.0,0.0,40.0,11.8,99,118,
6,AD Durr,27,.579,.583,.417,.167,4.5,4.8,4.6,0.0,0.0,0.0,7.2,26.6,118,121,
7,Sam Fuehring,11,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.8,0,121,
8,Taja Cole,6,.000,.000,.000,.000,0.0,21.5,10.4,0.0,0.0,0.0,0.0,17.3,0,115,
9,Dakota Weatherford,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.6,0,122,
10,School Totals,200,.540,.533,.295,.197,36.4,77.4,56.3,48.3,9.1,2.9,14.2,100.0,109.1,110.6,
