,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shanice Davis,36,.182,.182,.455,.000,0.0,4.3,1.9,16.9,6.3,0.0,21.4,21.3,39,107,
1,Sasha Weber,35,.543,.500,.727,.364,0.0,17.6,8.0,0.0,0.0,6.3,0.0,20.0,109,114,
2,Moriah Mack,34,.500,.500,.000,.000,0.0,27.1,12.4,12.0,6.7,0.0,33.3,9.7,74,97,
3,Brianna Freeman,28,.604,.545,.000,.273,4.6,11.0,7.5,0.0,2.0,0.0,19.6,30.0,97,114,
4,Abby Scott,13,.583,.583,.333,.000,0.0,0.0,0.0,24.1,0.0,8.5,0.0,25.3,117,120,
6,Tamera William,30,.502,.450,.600,.200,4.3,5.1,4.7,16.0,5.7,3.7,21.6,25.4,86,107,
7,Jasmine Cooper,9,.000,.000,.000,.000,14.3,0.0,7.8,0.0,6.3,0.0,0.0,12.2,31,109,
8,Zaire Williams,7,.000,.000,.000,.000,0.0,0.0,0.0,26.0,0.0,0.0,0.0,7.8,42,123,
9,Tyler Ellis,4,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,200,123,
10,Kassandra Harris,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0,123,
11,School Totals,200,.458,.422,.362,.155,9.7,53.8,29.8,40.9,18.3,11.1,15.0,100.0,80.3,105.6,
