,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,New Mexico State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shanice Davis,36,2,11,.182,2,6,.333,0,5,.000,0,0,,0,1,1,3,4,0,3,1,4
1,Sasha Weber,35,4,11,.364,1,3,.333,3,8,.375,3,4,.750,0,4,4,0,0,2,0,2,14
2,Moriah Mack,34,2,4,.500,2,4,.500,0,0,,0,0,,0,6,6,2,4,0,2,4,4
3,Brianna Freeman,28,6,11,.545,6,11,.545,0,0,,3,3,1.000,1,2,3,0,1,0,3,4,15
4,Abby Scott,13,3,6,.500,2,4,.500,1,2,.500,0,0,,0,0,0,1,0,1,0,2,7
6,Tamera William,30,4,10,.400,3,4,.750,1,6,.167,2,2,1.000,1,1,2,2,3,1,3,3,11
7,Jasmine Cooper,9,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0
8,Zaire Williams,7,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,2,0
9,Tyler Ellis,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
10,Kassandra Harris,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,22,58,.379,17,37,.459,5,21,.238,8,9,.889,3,14,17,9,13,4,11,18,57
