,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Ward,39,4,11,.364,0,1,.000,4,10,.400,0,0,,1,4,5,9,1,0,2,0,12
1,Alexa Deluzio,38,3,10,.300,1,5,.200,2,5,.400,3,6,.500,2,0,2,2,1,1,4,1,11
2,Christian Hunnicutt,35,2,5,.400,2,5,.400,0,0,,0,1,.000,5,1,6,2,1,0,6,3,4
3,Cierra Bravard,29,5,10,.500,5,10,.500,0,0,,9,13,.692,3,7,10,1,1,1,3,3,19
4,Natasha Howard,21,2,7,.286,1,5,.200,1,2,.500,0,1,.000,4,4,8,0,1,0,2,3,5
6,Chasity Clayton,21,1,7,.143,0,5,.000,1,2,.500,1,2,.500,1,9,10,0,0,0,2,1,4
7,Chelsea Davis,15,2,4,.500,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,0,2,4
8,Tay'ler Mingo,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,19,54,.352,11,35,.314,8,19,.421,13,23,.565,16,25,41,14,5,2,19,13,59
