,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,St. John's ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aliyyah Handford,37,9,19,.474,9,19,.474,0,0,,5,8,.625,1,3,4,1,0,0,3,3,23
1,Amber Thompson,37,3,6,.500,3,6,.500,0,0,,0,0,,3,6,9,2,2,0,0,3,6
2,Danaejah Grant,27,1,7,.143,0,6,.000,1,1,1.000,4,4,1.000,2,3,5,5,2,0,1,3,7
3,Eugeneia McPherson,17,0,1,.000,0,0,,0,1,.000,1,4,.250,0,1,1,3,0,0,3,2,1
4,Briana Brown,12,1,7,.143,0,4,.000,1,3,.333,0,0,,3,3,6,1,0,0,2,3,3
6,Keylantra Langley,21,0,3,.000,0,1,.000,0,2,.000,0,0,,0,1,1,0,2,1,1,3,0
7,Jade Walker,20,4,7,.571,4,7,.571,0,0,,0,0,,2,1,3,2,0,0,4,5,8
8,Aaliyah Lewis,18,1,2,.500,0,0,,1,2,.500,0,3,.000,0,1,1,2,0,0,2,1,3
9,Selina Archer,8,0,1,.000,0,1,.000,0,0,,0,0,,1,3,4,0,0,0,0,0,0
10,Mallory Jones,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,19,54,.352,16,44,.364,3,10,.300,10,19,.526,12,22,34,16,6,1,16,23,51
