,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Toni Young,39,12,17,.706,12,17,.706,0,0,,1,4,.250,4,9,13,1,1,3,5,3,25
1,Tiffany Bias,39,5,11,.455,5,9,.556,0,2,.000,2,2,1.000,0,4,4,2,3,0,2,3,12
2,Liz Donohoe,37,4,12,.333,2,6,.333,2,6,.333,4,4,1.000,3,4,7,6,4,2,3,2,14
3,Kendra Suttles,36,4,11,.364,3,7,.429,1,4,.250,2,2,1.000,6,7,13,2,1,1,4,1,11
4,Brittney Martin,35,3,8,.375,3,8,.375,0,0,,3,6,.500,0,6,6,1,3,1,1,2,9
6,Kamri Anderson,8,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,2,0,0,1,0
7,LaShawn Jones,5,1,3,.333,1,3,.333,0,0,,0,0,,2,1,3,0,0,0,0,0,2
8,Morgan Toben,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,29,63,.460,26,51,.510,3,12,.250,12,18,.667,15,31,46,13,14,7,15,12,73
