,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Georgia ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nikki Moody,40,.364,.364,.545,.000,0.0,22.9,11.8,38.9,0.0,0.0,31.3,21.3,72,105,
1,Brynn Williamson,38,.000,.000,1.000,.000,0.0,3.0,1.5,0.0,3.2,3.2,14.3,9.8,0,103,
2,Anna Prins,35,.641,.647,.353,.118,13.9,9.8,11.8,35.8,0.0,3.5,0.0,27.1,143,108,
3,Chelsea Poppens,35,.568,.444,.333,.778,17.3,39.2,28.6,26.0,0.0,0.0,24.9,24.4,109,98,
4,Hallie Christofferson,30,.447,.417,.500,.250,8.1,11.4,9.8,8.5,2.0,0.0,7.0,25.4,99,105,
6,Nicole (Kidd) Blaskowsky,19,.375,.375,1.000,.000,0.0,0.0,0.0,11.1,0.0,0.0,0.0,11.2,98,115,
7,Fallon Ellis,3,,,,,0.0,38.1,19.6,0.0,0.0,0.0,,0.0,,99,
8,School Totals,200,.464,.432,.525,.203,33.3,80.0,57.4,76.2,4.6,6.1,14.5,100.0,92.3,100.0,
