,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Iowa State,65.2,0.432,14.5,33.3,0.153,92.3
1,Georgia,65.2,0.46,6.9,20.0,0.111,100.0
