,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Ohio State,79.3,0.493,6.9,26.2,0.137,103.8
1,Kentucky,79.3,0.363,12.8,27.9,0.205,86.1
