,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Kentucky ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kelsey Mitchell,38,.468,.452,.571,.143,2.5,7.3,5.0,8.6,2.7,0.0,15.2,31.9,85,93,
1,Shayla Cooper,27,.538,.500,.077,.154,0.0,27.6,13.9,18.4,1.9,0.0,0.0,23.7,120,85,
2,Tori McCoy,23,.886,1.000,.000,.667,16.6,32.4,24.6,7.7,0.0,12.4,0.0,15.5,185,78,
3,Sierra Calhoun,17,.669,.714,.571,.143,5.6,0.0,2.8,10.0,5.9,0.0,0.0,20.1,136,89,
4,Kiara Lewis,16,.000,.000,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0,102,
6,Linnae Harper,27,.403,.385,.154,.308,10.6,24.1,17.4,46.3,3.7,0.0,0.0,25.2,115,82,
7,Asia Doss,22,.252,.200,.600,.400,4.3,8.5,6.4,11.7,0.0,0.0,25.4,16.5,59,98,
8,Alexa Hart,19,.667,.667,.000,.000,5.0,4.9,5.0,14.6,0.0,15.0,0.0,7.3,155,90,
9,Makayla Waterman,11,.508,.500,.000,1.000,0.0,16.9,8.6,12.4,0.0,13.0,0.0,12.0,120,85,
10,School Totals,200,.503,.493,.315,.247,26.2,72.1,49.4,60.6,8.9,17.9,6.9,100.0,103.8,86.1,
