,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Ohio State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kelsey Mitchell,38,8,21,.381,5,9,.556,3,12,.250,2,3,.667,1,3,4,2,2,0,4,3,21
1,Shayla Cooper,27,6,13,.462,5,12,.417,1,1,1.000,2,2,1.000,0,8,8,3,1,0,0,1,15
2,Tori McCoy,23,6,6,1.000,6,6,1.000,0,0,,2,4,.500,4,8,12,1,0,4,0,3,14
3,Sierra Calhoun,17,4,7,.571,2,3,.667,2,4,.500,0,1,.000,1,0,1,1,2,0,0,1,10
4,Kiara Lewis,16,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0
6,Linnae Harper,27,5,13,.385,5,11,.455,0,2,.000,2,4,.500,3,7,10,8,2,0,0,0,12
7,Asia Doss,22,1,5,.200,1,2,.500,0,3,.000,1,2,.500,1,2,3,2,0,0,2,2,3
8,Alexa Hart,19,2,3,.667,2,3,.667,0,0,,0,0,,1,1,2,2,0,4,0,3,4
9,Makayla Waterman,11,1,2,.500,1,2,.500,0,0,,1,2,.500,0,2,2,1,0,2,0,4,3
10,School Totals,200,33,73,.452,27,50,.540,6,23,.261,10,18,.556,11,31,42,20,7,10,6,19,82
