,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Gonzaga ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Vandersloot,39,8,18,.444,5,10,.500,3,8,.375,6,6,1.000,2,1,3,9,2,0,1,1,25
1,Katelan Redmon,38,6,21,.286,5,17,.294,1,4,.250,0,0,,0,1,1,0,0,0,2,0,13
2,Kayla Standish,37,7,16,.438,5,14,.357,2,2,1.000,1,2,.500,2,3,5,0,2,0,1,4,17
3,Janelle Bekkering,31,1,7,.143,1,3,.333,0,4,.000,1,2,.500,2,2,4,1,0,0,1,2,3
4,Kelly Bowen,24,0,2,.000,0,0,,0,2,.000,0,0,,1,3,4,1,1,1,0,3,0
6,Claire Raap,11,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,1,1,0,0,1,2
7,Shannon Reader,8,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,0,0
8,Jazmine Redmon,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Tatriana Lorenzo,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Stephanie Golden,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Carter Schick,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Meghan Winters,1,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
13,School Totals,200,23,68,.338,17,47,.362,6,21,.286,8,10,.800,9,13,22,12,6,1,6,12,60
