,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Diamond DeShields,32,.545,.531,.188,.188,0.0,10.4,5.8,0.0,3.7,5.1,0.0,27.8,117,85,
1,Xylina McDaniel,31,.056,.000,.375,.250,0.0,21.5,11.9,10.8,3.8,0.0,18.4,18.0,22,82,
2,Stephanie Mavunga,25,.420,.400,.067,.067,22.1,22.2,22.2,11.1,7.0,6.5,6.1,33.8,97,70,
3,Latifah Coleman,25,.763,.875,.500,1.000,0.0,8.9,4.9,16.7,0.0,0.0,25.8,15.9,116,98,
4,Allisha Gray,22,.417,.417,.500,.000,6.3,15.2,11.2,8.9,0.0,0.0,25.0,18.7,75,94,
6,Brittany Rountree,25,.877,,,,0.0,8.9,4.9,13.3,0.0,0.0,43.1,9.5,120,98,
7,Danielle Butts,18,.808,.750,.000,.500,15.3,18.5,17.1,0.0,0.0,0.0,0.0,13.9,176,92,
8,Jessica Washington,16,.833,.833,.667,.000,8.6,0.0,3.8,39.5,0.0,0.0,50.0,19.3,96,103,
9,Hillary Summers,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0,103,
10,Erika Johnson,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,103,
11,School Totals,200,.488,.448,.241,.310,27.6,66.7,49.2,45.8,10.3,8.2,15.3,100.0,95.6,85.3,
