,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brooke McCarty,38,7,13,.538,4,6,.667,3,7,.429,6,7,.857,0,3,3,2,1,0,2,1,23
1,Joyner Holmes,27,6,10,.600,5,9,.556,1,1,1.000,3,3,1.000,5,4,9,2,1,0,5,3,16
2,Ariel Atkins,24,2,6,.333,2,5,.400,0,1,.000,4,4,1.000,1,1,2,1,0,0,2,5,8
3,Kelsey Lang,21,3,6,.500,3,6,.500,0,0,,0,0,,3,4,7,1,0,6,0,4,6
4,Brianna Taylor,9,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,5,3,2
6,Audrey-Ann Caron-Goudreau,24,1,3,.333,1,3,.333,0,0,,1,2,.500,2,3,5,2,0,0,2,4,3
7,Lashann Higgs,20,5,13,.385,5,12,.417,0,1,.000,2,3,.667,0,2,2,0,0,0,0,2,12
8,Sug Sutton,20,4,8,.500,3,5,.600,1,3,.333,1,2,.500,0,3,3,3,0,1,1,1,10
9,Jordan Hosey,10,0,3,.000,0,3,.000,0,0,,0,0,,1,2,3,0,0,1,0,0,0
10,Jada Underwood,7,1,3,.333,1,3,.333,0,0,,2,2,1.000,0,2,2,0,0,0,1,2,4
11,School Totals,200,30,66,.455,25,53,.472,5,13,.385,19,23,.826,12,25,37,11,3,8,18,25,84
