,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Purdue ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittany Rayburn,35,5,6,.833,5,6,.833,0,0,,3,5,.600,2,4,6,4,1,0,1,1,13
1,KK Houser,29,3,11,.273,0,5,.000,3,6,.500,6,6,1.000,1,1,2,3,1,0,6,2,15
2,Sam Ostarello,27,2,9,.222,2,9,.222,0,0,,0,0,,4,9,13,3,0,1,1,3,4
3,Courtney Moses,26,2,8,.250,2,6,.333,0,2,.000,3,4,.750,4,1,5,2,1,0,4,3,7
4,Chelsea Jones,25,2,3,.667,2,3,.667,0,0,,0,0,,0,5,5,1,1,2,3,4,4
6,Chantel Poston,21,3,3,1.000,3,3,1.000,0,0,,1,2,.500,0,0,0,3,1,0,3,3,7
7,Antionette Howard,13,1,5,.200,1,4,.250,0,1,.000,0,0,,0,0,0,0,0,1,1,1,2
8,Alex Guyton,10,1,8,.125,1,8,.125,0,0,,0,0,,1,0,1,0,0,0,1,4,2
9,Dee Dee Williams,8,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,0,0,2
10,Samantha Woods,2,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3
11,Liza Clemons,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2
12,Torrie Thornton,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,22,56,.393,18,46,.391,4,10,.400,13,17,.765,13,21,34,16,6,5,20,21,61
