,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Purdue ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,La'Keisha Sutton,38,.477,.500,.100,.100,0.0,6.4,3.3,13.9,4.5,0.0,22.3,18.2,87,90,
1,Ieasia Walker,36,.612,.583,.250,.333,0.0,20.2,10.4,20.8,3.2,0.0,17.9,23.9,116,86,
2,Markeshia Grant,31,.753,.731,.538,.154,4.2,7.8,6.0,7.3,3.7,0.0,17.8,28.0,128,91,
3,Charenee Stephens,19,.500,.500,.000,.000,6.8,19.1,13.2,16.3,3.0,4.6,33.3,8.1,103,84,
4,Courtney Newton,8,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,7.2,0.0,0.0,6.4,0,88,
6,Ashley Bruner,24,.422,.444,.000,.667,10.8,15.2,13.0,0.0,2.4,3.6,0.0,24.9,102,89,
7,Aleighsa Welch,24,.369,.500,.000,.750,21.5,20.2,20.8,0.0,2.4,0.0,15.8,13.5,90,88,
8,Tina Roy,8,.375,.375,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.1,66,103,
9,Ebony Wilson,7,.641,.500,.000,2.000,36.9,0.0,17.9,25.6,0.0,0.0,0.0,27.6,163,103,
10,Elem Ibiam,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,104,
11,Sancheon White,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,104,
12,School Totals,200,.541,.544,.281,.351,32.3,60.6,46.9,39.3,15.7,4.3,15.3,100.0,102.9,87.1,
