,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Monique Smalls,37,.432,.417,.167,.333,5.3,12.4,8.5,28.7,2.8,0.0,22.5,11.2,94,95,
1,Casey Morris,36,.154,.125,.583,.167,0.0,9.5,4.4,22.3,2.9,2.6,7.2,18.0,48,94,
2,Chynna Brown,32,.609,.577,.308,.154,6.1,17.9,11.5,20.4,4.9,0.0,17.8,24.6,103,88,
3,Christine Hyde,28,.650,.615,.231,.385,7.0,12.2,9.4,26.0,0.0,0.0,6.2,27.0,129,101,
4,Kelsi Baker,26,.510,.444,.444,1.333,7.5,13.2,10.1,9.4,0.0,0.0,17.4,31.0,94,100,
6,Jackie Patterson,19,.452,.167,.167,1.000,5.1,30.1,16.6,11.1,0.0,0.0,10.4,23.7,101,95,
7,Mary Bokenkamp,9,,,,,0.0,12.7,5.8,0.0,5.8,0.0,,0.0,,88,
8,Amber Battle,9,.000,.000,.000,.000,10.8,25.4,17.5,0.0,0.0,0.0,33.3,15.5,20,97,
9,Haley Schneider,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,105,
10,School Totals,200,.468,.402,.328,.475,24.4,74.3,47.4,71.4,10.4,2.4,13.8,100.0,90.9,92.2,
