,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Niya Johnson,32,.855,.667,.000,2.000,5.0,8.9,7.5,69.8,3.8,0.0,26.2,12.4,165,74,
1,Nina Davis,30,.608,.615,.000,.692,16.0,15.9,15.9,20.0,2.0,3.0,10.5,32.7,125,71,
2,Sune Agbuke,25,.571,.500,.000,2.500,12.8,38.1,28.7,14.3,4.9,28.4,32.3,12.8,103,37,
3,Alexis Prince,22,.615,.563,.375,.250,7.3,4.3,5.4,21.7,0.0,4.0,0.0,20.9,159,85,
4,Imani Wright,14,.000,.000,.250,.000,11.4,20.4,17.1,11.9,0.0,0.0,33.3,22.2,23,73,
6,Kristy Wallace,36,.591,.591,.545,.000,4.4,5.3,5.0,0.0,1.7,0.0,8.3,17.2,125,82,
7,Ieshia Small,10,.847,1.000,.000,1.000,16.0,9.5,11.9,25.0,0.0,0.0,51.0,30.4,73,81,
8,Dekeiya Cohen,9,.678,.500,.000,1.000,17.8,0.0,6.6,0.0,0.0,9.9,25.8,22.3,119,84,
9,Kristina Higgins,9,,,,,17.8,21.2,19.9,18.5,0.0,0.0,100.0,5.7,66,73,
10,Khadijiah Cave,7,.404,.250,.000,.500,22.9,13.6,17.1,0.0,8.7,0.0,29.1,50.8,77,60,
11,Chardonae Fuqua',6,,,,,0.0,15.9,10.0,27.8,10.2,0.0,,0.0,217,56,
12,School Totals,200,.586,.531,.204,.571,52.0,69.0,62.7,91.7,12.1,24.4,20.4,100.0,110.6,66.7,
