,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aaliyah Wilson,36,6,16,.375,6,16,.375,0,0,,0,0,,1,3,4,6,6,0,1,3,12
1,Jordan Nixon,32,6,10,.600,4,6,.667,2,4,.500,7,8,.875,0,4,4,2,1,0,7,2,21
2,N'dea Jones,32,3,9,.333,3,9,.333,0,0,,5,6,.833,3,7,10,1,0,1,2,2,11
3,Kayla Wells,31,4,11,.364,3,9,.333,1,2,.500,0,0,,1,0,1,0,0,0,0,1,9
4,Ciera Johnson,29,7,14,.500,7,14,.500,0,0,,2,4,.500,6,8,14,1,0,1,0,3,16
6,Destiny Pitts,14,1,3,.333,0,1,.000,1,2,.500,4,4,1.000,0,4,4,0,0,0,0,1,7
7,Zaay Green,14,2,6,.333,2,4,.500,0,2,.000,0,0,,0,2,2,0,1,0,1,1,4
8,Alexis Morris,7,1,3,.333,1,3,.333,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,4
9,McKinzie Green,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,199,30,72,.417,26,62,.419,4,10,.400,20,24,.833,11,29,40,11,8,2,11,13,84
