,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Katie Lou Samuelson,37,.579,.583,.750,.167,3.6,3.3,3.4,9.6,0.0,0.0,7.2,18.7,124,104,
1,Kia Nurse,37,.556,.556,.778,.000,0.0,3.3,1.7,18.3,0.0,0.0,10.0,13.5,122,104,
2,Napheesa Collier,33,.476,.462,.077,.615,12.1,29.4,21.2,11.7,0.0,5.5,5.7,26.5,111,90,
3,Gabby Williams,33,.654,.636,.000,.091,4.0,22.0,13.5,37.3,3.6,5.5,14.9,20.4,131,84,
4,Crystal Dangerfield,29,.500,.500,.667,.000,0.0,0.0,0.0,16.4,8.1,0.0,40.0,17.2,72,86,
6,Azura Stevens,18,.384,.333,.000,.333,37.0,47.1,42.3,10.4,6.5,15.2,16.2,34.2,93,60,
7,Megan Walker,9,.500,.500,.000,.000,14.8,26.9,21.2,0.0,0.0,0.0,0.0,11.1,126,94,
8,Kyla Irwin,2,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,105,
9,Molly Bent,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,103,
10,Batouly Camara,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,105,
11,School Totals,200,.517,.516,.339,.258,36.7,75.8,57.1,64.3,11.8,15.9,13.6,100.0,105.9,86.8,
