,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Christyn Williams,28,5,14,.357,3,6,.500,2,8,.250,1,2,.500,2,3,5,3,4,0,2,3,13
1,Paige Bueckers,25,5,7,.714,3,5,.600,2,2,1.000,0,0,,1,3,4,5,2,1,1,1,12
2,Aaliyah Edwards,24,3,6,.500,3,6,.500,0,0,,1,2,.500,2,4,6,2,2,0,2,3,7
3,Azzi Fudd,20,3,4,.750,0,1,.000,3,3,1.000,0,0,,1,1,2,0,1,0,1,2,9
4,Olivia Nelson-Ododa,20,2,6,.333,2,6,.333,0,0,,2,2,1.000,4,4,8,2,1,1,3,1,6
6,Evina Westbrook,22,3,5,.600,1,1,1.000,2,4,.500,1,4,.250,0,2,2,0,0,0,2,2,9
7,Nika Muhl,22,1,3,.333,0,0,,1,3,.333,0,0,,1,3,4,5,1,0,1,3,3
8,Dorka Juhasz,17,2,7,.286,2,6,.333,0,1,.000,6,9,.667,2,8,10,0,0,0,1,0,10
9,Caroline Ducharme,17,4,10,.400,2,4,.500,2,6,.333,0,0,,3,3,6,1,3,0,2,0,10
10,Piath Gabriel,3,2,3,.667,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,0,0,4
11,Amari DeBerry,3,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0
12,School Totals,201,30,67,.448,18,40,.450,12,27,.444,11,19,.579,18,32,50,19,14,2,15,15,83
